scenario,simyear,value
exp_baseline,2030,83.52
exp_baseline,2030,85.52
exp_baseline,2030,84.52
exp_baseline,2030,85.52
exp_baseline,2030,85.52
exp_baseline,2030,86.52
exp_baseline,2030,85.62
exp_baseline,2030,83.52
exp_baseline,2030,84.65
exp_baseline,2030,85.52
exp_baseline,2030,81.52
exp_baseline,2030,87.57
exp_baseline,2030,88.52
exp_baseline,2030,84.52
exp_baseline,2030,86.52
exp_baseline,2030,87.44
exp_baseline,2030,82.52
exp_baseline,2030,82.33
exp_baseline,2030,83.43
exp_baseline,2030,86.93
exp_baseline,2030,82.43
exp_baseline,2030,86.62
exp_baseline,2030,83.43
exp_baseline,2030,84.43
exp_baseline,2030,82.43
exp_baseline,2030,81.51
exp_baseline,2030,80.51
exp_baseline,2030,83.72
exp_baseline,2030,82.37
exp_baseline,2030,80.51
exp_baseline,2030,83.72
exp_baseline,2030,81.43
exp_baseline,2030,86.43
exp_baseline,2030,86.43
exp_baseline,2030,81.51
exp_baseline,2030,84.43
exp_baseline,2030,81.72
exp_baseline,2030,83.43
exp_baseline,2030,82.72
exp_baseline,2030,85.93
exp_baseline,2030,85.62
exp_baseline,2030,81.51
exp_baseline,2030,83.72
exp_baseline,2030,83.43
exp_baseline,2030,79.51
exp_baseline,2030,87.43
exp_baseline,2030,87.62
exp_baseline,2030,82.72
exp_baseline,2030,85.43
exp_baseline,2030,85.43
exp_baseline,2030,80.51
exp_baseline,2030,80.64
exp_baseline,2030,77.38
exp_baseline,2030,81.38
exp_baseline,2030,75.38
exp_baseline,2030,80.64
exp_baseline,2030,76.38
exp_baseline,2030,78.38
exp_baseline,2030,77.38
exp_baseline,2030,77.38
exp_baseline,2030,76.38
exp_baseline,2030,82.64
exp_baseline,2030,79.64
exp_baseline,2030,74.52
exp_baseline,2030,82.64
exp_baseline,2030,73.52
exp_baseline,2030,80.38
exp_baseline,2030,80.38
exp_baseline,2030,17.84
exp_baseline,2030,76.69
exp_baseline,2030,80.64
exp_baseline,2030,76.38
exp_baseline,2030,81.64
exp_baseline,2030,80.38
exp_baseline,2030,80.64
exp_baseline,2030,76.38
exp_baseline,2030,82.64
exp_baseline,2030,80.38
exp_baseline,2030,74.98
exp_baseline,2030,81.38
exp_baseline,2030,81.64
exp_baseline,2030,81.64
exp_baseline,2030,79.38
exp_baseline,2030,79.38
exp_baseline,2030,16.84
exp_baseline,2030,80.69
exp_baseline,2030,86.73
exp_baseline,2030,87.32
exp_baseline,2030,86.57
exp_baseline,2030,86.67
exp_baseline,2030,85.73
exp_baseline,2030,88.57
exp_baseline,2030,87.57
exp_baseline,2030,86.57
exp_baseline,2030,87.57
exp_baseline,2030,85.57
exp_baseline,2030,80.98
exp_baseline,2030,80.51
exp_baseline,2030,84.57
exp_baseline,2030,84.73
exp_baseline,2030,86.73
exp_baseline,2030,87.73
exp_baseline,2030,85.93
exp_baseline,2030,85.52
exp_baseline,2030,84.57
exp_baseline,2030,87.57
exp_baseline,2030,84.57
exp_baseline,2030,86.47
exp_baseline,2030,85.67
exp_baseline,2030,86.93
exp_baseline,2030,84.65
exp_baseline,2030,87.57
exp_baseline,2030,79.51
exp_baseline,2030,88.32
exp_baseline,2030,88.32
exp_baseline,2030,85.57
exp_baseline,2030,86.73
exp_baseline,2030,88.57
exp_baseline,2030,85.73
exp_baseline,2030,80.67
exp_baseline,2030,86.31
exp_baseline,2030,86.45
exp_baseline,2030,86.31
exp_baseline,2030,86.65
exp_baseline,2030,85.31
exp_baseline,2030,88.31
exp_baseline,2030,87.31
exp_baseline,2030,86.31
exp_baseline,2030,85.31
exp_baseline,2030,87.57
exp_baseline,2030,81.67
exp_baseline,2030,80.51
exp_baseline,2030,86.57
exp_baseline,2030,83.31
exp_baseline,2030,86.45
exp_baseline,2030,87.45
exp_baseline,2030,84.31
exp_baseline,2030,84.31
exp_baseline,2030,86.57
exp_baseline,2030,87.31
exp_baseline,2030,86.57
exp_baseline,2030,85.45
exp_baseline,2030,85.65
exp_baseline,2030,86.31
