scenario,simyear,value
full_avail_ref,2030,42.4421
full_avail_ref,2030,4.6061
full_avail_ref,2030,1.57179
full_avail_ref,2030,-48.2401
full_avail_ref,2030,1.57179
full_avail_ref,2030,-46.4545
full_avail_ref,2030,3.57179
full_avail_ref,2030,-46.1213
full_avail_ref,2030,-48.0533
full_avail_ref,2030,-48.4545
full_avail_ref,2030,-47.4317
full_avail_ref,2030,-48.4015
full_avail_ref,2030,72.2984
full_avail_ref,2030,2.57179
full_avail_ref,2030,6.1558
full_avail_ref,2030,73.2984
full_avail_ref,2030,5.1558
full_avail_ref,2030,-46.2401
full_avail_ref,2030,-48.2401
full_avail_ref,2030,-46.4839
full_avail_ref,2030,-47.1213
full_avail_ref,2030,70.2984
full_avail_ref,2030,-47.4545
full_avail_ref,2030,71.2984
full_avail_ref,2030,0.571787
full_avail_ref,2030,3.57179
full_avail_ref,2030,-47.4545
full_avail_ref,2030,74.5516
full_avail_ref,2030,-47.0533
full_avail_ref,2030,7.1558
full_avail_ref,2030,2.57179
full_avail_ref,2030,2.57179
full_avail_ref,2030,73.5516
full_avail_ref,2030,-47.2401
full_avail_ref,2030,-47.0533
full_avail_ref,2030,-48.4317
full_avail_ref,2030,70.2239
full_avail_ref,2030,73.8536
full_avail_ref,2030,72.953
full_avail_ref,2030,73.8536
full_avail_ref,2030,70.2239
full_avail_ref,2030,73.8536
full_avail_ref,2030,74.2239
full_avail_ref,2030,74.8536
full_avail_ref,2030,74.2308
full_avail_ref,2030,73.2308
full_avail_ref,2030,77.2308
full_avail_ref,2030,69.2239
full_avail_ref,2030,72.6744
full_avail_ref,2030,76.2308
full_avail_ref,2030,72.8536
full_avail_ref,2030,73.2239
full_avail_ref,2030,72.2239
full_avail_ref,2030,71.9852
full_avail_ref,2030,70.953
full_avail_ref,2030,75.2308
full_avail_ref,2030,75.342
full_avail_ref,2030,76.2308
full_avail_ref,2030,71.953
full_avail_ref,2030,71.2239
full_avail_ref,2030,74.8536
full_avail_ref,2030,74.585
full_avail_ref,2030,74.2239
full_avail_ref,2030,69.9193
full_avail_ref,2030,71.2239
full_avail_ref,2030,72.953
full_avail_ref,2030,75.2308
full_avail_ref,2030,72.8536
full_avail_ref,2030,73.2239
full_avail_ref,2030,72.9852
full_avail_ref,2030,63.2692
full_avail_ref,2030,65.1643
full_avail_ref,2030,64.2692
full_avail_ref,2030,67.1643
full_avail_ref,2030,63.2692
full_avail_ref,2030,67.1643
full_avail_ref,2030,64.1643
full_avail_ref,2030,66.1643
full_avail_ref,2030,69.1643
full_avail_ref,2030,68.1643
full_avail_ref,2030,76.2308
full_avail_ref,2030,62.2692
full_avail_ref,2030,65.3527
full_avail_ref,2030,76.2308
